T,E,C,target,R_adjusted_predicted
12,0.2864,0.605711445,0.258132854,0.2573555072938312
61,0.2903,0.470673383,0.28464414,0.27883366040923774
25,0.2917,0.630799814,0.264146865,0.2630245753939065
25,0.2927,0.623951064,0.264316896,0.2633189314939065
37,0.2933,0.599859871,0.270622323,0.26835854716722257
31,0.295,0.614984156,0.26748489,0.26595594574049175
25,0.3002,0.62414522,0.264593949,0.2636333270855865
25,0.3009,0.624652129,0.264610344,0.2636447223871065
25,0.303,0.539225566,0.266342808,0.2668716127804665
61,0.3036,0.451020135,0.285522594,0.2801254986757978
25,0.306,0.57128393,0.265834491,0.26582303965438653
31,0.3074,0.593036564,0.268374064,0.2672934493187318
25,0.3088,0.641359917,0.264582673,0.2633698854117465
37,0.3112,0.598461773,0.271319592,0.2691772583257826
36,0.3116,0.561117513,0.271572831,0.27026258403110237
25,0.312,0.625618191,0.265007242,0.2640851055904665
37,0.3122,0.63733153,0.270604525,0.2677928308487426
25,0.3137,0.657447032,0.264454694,0.2629892295489465
19,0.3145,0.671638359,0.261301626,0.25990153861156806
25,0.3152,0.556833561,0.266458708,0.26674806120406647
19,0.3153,0.669265238,0.261377522,0.26002297561468807
31,0.3175,0.600807406,0.268601782,0.26744109100049174
36,0.3187,0.558043703,0.271898173,0.2706798313343024
25,0.3193,0.605516875,0.265669721,0.26513617691398644
18,0.3248,0.511063206,0.264311254,0.26575740883423005
25,0.3323,0.553277299,0.267167806,0.2676117241447065
37,0.339,0.577026373,0.272775449,0.27115615221378264
25,0.3394,0.680597587,0.264968751,0.2632409001693465
49,0.3411,0.565504305,0.278893703,0.27488935697186406
19,0.3422,0.601884216,0.263689178,0.26365040974252807
19,0.3425,0.599748879,0.26374175,0.26374168031716805
37,0.3448,0.542662615,0.273657884,0.2726666354075426
25,0.347,0.5990702,0.266831656,0.2665603978199865
19,0.3525,0.517762358,0.265703403,0.267180925368288
37,0.3531,0.656755203,0.271759844,0.2688329765761826
19,0.356,0.586247212,0.264508598,0.26481620652940807
25,0.3579,0.658722148,0.266084921,0.26483726128942653
36,0.359,0.535457928,0.27384432,0.27323684199230236
37,0.3615,0.642948022,0.272341656,0.2697000842625026
37,0.3626,0.652289993,0.272201983,0.2694042040873826
25,0.3632,0.56923713,0.268015769,0.2683503621503865
37,0.3678,0.622958051,0.272964538,0.2707041969976226
37,0.3689,0.571401556,0.274003845,0.2726445084940226
37,0.37,0.64177822,0.272682555,0.2701074343919426
25,0.3705,0.538481661,0.26888451,0.2697926539720665
25,0.3705,0.589327985,0.267900138,0.2679255769547865
25,0.3707,0.602469536,0.267653209,0.26745159320206646
37,0.3709,0.457540168,0.276283056,0.2769112386613826
37,0.3719,0.598672602,0.273588208,0.2717717256849026
25,0.3723,0.54003298,0.268921872,0.2698128555383865
25,0.3723,0.67433382,0.266321841,0.2648813286935865
25,0.3735,0.605746085,0.267694612,0.26745131432278646
25,0.3769,0.656085683,0.266847351,0.26574860228422653
49,0.3781,0.564148847,0.280305279,0.27652531938962405
37,0.3781,0.625772976,0.273295689,0.2710423939516226
25,0.3786,0.6887073,0.266279455,0.26462361550798646
25,0.3794,0.563557541,0.268732276,0.2692534106584665
13,0.3812,0.542914484,0.263382754,0.2643255710211989
25,0.3824,0.653125841,0.267110581,0.2660930726824665
36,0.3838,0.432733726,0.276761584,0.2780720506897424
25,0.3899,0.552714211,0.269335336,0.2701017127360665
37,0.3906,0.414030039,0.277862998,0.27935346959826257
31,0.3906,0.532649646,0.272658271,0.27307764094769177
37,0.3948,0.556685676,0.275258475,0.2742952086076226
18,0.3951,0.563352293,0.265931087,0.26685111455959004
37,0.3979,0.616332959,0.274219787,0.2722378573758626
37,0.3984,0.434098617,0.277766519,0.2789509374141026
25,0.3992,0.583571641,0.26908615,0.2693673189064665
36,0.3996,0.583720381,0.274430095,0.2732051667181424
25,0.4001,0.631851811,0.268185155,0.2676330540640665
25,0.4041,0.616799577,0.268626328,0.26835725209654654
49,0.4079,0.500806393,0.282647329,0.28012878030050403
37,0.4087,0.588138952,0.275169984,0.2737361373129026
37,0.4098,0.417713273,0.278510568,0.2800413252457826
37,0.4119,0.471078645,0.277556055,0.2781717757859426
31,0.4129,0.507687364,0.27397648,0.2749502569427318
25,0.413,0.535775414,0.270528165,0.2717140023619065
61,0.4137,0.486085743,0.28896604,0.2835578765500377
25,0.4145,0.525091928,0.270791157,0.27217060496782647
37,0.4146,0.565486215,0.27582944,0.2748208788155426
37,0.4154,0.652056633,0.274183411,0.27167630906658263
49,0.4159,0.526410467,0.282451172,0.27953155870322405
49,0.4163,0.574628996,0.28153265,0.27777812231834403
49,0.4211,0.482416438,0.283497581,0.28136994344810407
25,0.4222,0.615294936,0.269333149,0.2691884495140665
37,0.4267,0.566625389,0.276260428,0.2752977753462626
25,0.4267,0.609906081,0.269605962,0.26957924326966654
25,0.4267,0.582839934,0.270129956,0.2705731121875065
37,0.4267,0.545567488,0.276668103,0.2760710214709826
61,0.4281,0.561682886,0.288041655,0.2813992774590777
61,0.4281,0.47303253,0.289757904,0.2846545185313977
25,0.4281,0.583967668,0.270160541,0.2705917197950265
37,0.4303,0.598692029,0.275774415,0.2742746203254626
19,0.4314,0.692060346,0.26528317,0.26416314624892806
37,0.4329,0.502904683,0.277726182,0.2779033936705826
25,0.4331,0.611374765,0.269817154,0.2697996811931865
13,0.4334,0.595904878,0.264311318,0.2646175777535189
31,0.4342,0.537009158,0.274206321,0.2747866916670517
30,0.4348,0.543772945,0.273613127,0.2742181490964819
37,0.4348,0.514965331,0.277563829,0.2775419796760226
37,0.4384,0.645441243,0.275172638,0.2729052361873826
25,0.4387,0.62439283,0.2697748,0.2695617298463865
37,0.4404,0.577679582,0.276559369,0.27547918437930263
30,0.4409,0.518105717,0.274338431,0.2754221567086419
37,0.442,0.562757685,0.27690816,0.2760957084371426
19,0.4439,0.599976983,0.2675339,0.26808032233828805
37,0.4444,0.552616649,0.277194347,0.2765709752790626
37,0.4473,0.6265338,0.27587191,0.2739810604943426
37,0.4483,0.521440385,0.277943934,0.27788296069314256
37,0.4483,0.558215823,0.277231971,0.2765325666097826
30,0.4484,0.581003455,0.273401557,0.2734340767692819
19,0.449,0.600297865,0.267718639,0.268287176551248
31,0.4492,0.646841582,0.272641614,0.2713966950577718
37,0.4495,0.589441952,0.27667237,0.27543738715290256
24,0.4496,0.599723409,0.270175793,0.2705321090649412
48,0.4496,0.425295612,0.285185795,0.2844462344401413
19,0.4507,0.630098874,0.267205349,0.26726576250076806
49,0.4523,0.530738863,0.283730245,0.28093308800210404
25,0.4525,0.560663786,0.271525271,0.2724934663420665
25,0.4534,0.571479202,0.271349585,0.2721349072665465
37,0.4541,0.552383322,0.277562047,0.2769953820465026
31,0.4541,0.567037076,0.274370073,0.27453717951809176
37,0.4547,0.643704036,0.275816566,0.2736678074284226
12,0.4555,0.599010805,0.264593931,0.26485087179463124
37,0.456,0.569809272,0.277295824,0.2764369541625026
31,0.4567,0.651214092,0.272837775,0.27155766149057176
25,0.457,0.595822519,0.271013093,0.2713953526663065
25,0.4583,0.581190824,0.271345033,0.27198835950670647
37,0.4584,0.5677683,0.277425196,0.2766147866543426
30,0.4598,0.598453895,0.273490554,0.2732820146124819
25,0.4605,0.590770001,0.271241954,0.27173092612726646
25,0.4617,0.546973788,0.272134768,0.2733905670686265
25,0.4621,0.602345252,0.271077766,0.2713744749105465
37,0.4633,0.645441243,0.27610493,0.2739726991873826
36,0.4645,0.573192806,0.277063858,0.27637400227214237
19,0.4657,0.68193046,0.266763525,0.26600555666284803
25,0.4661,0.568963593,0.271873793,0.2727717294290265
36,0.4661,0.56783679,0.277227456,0.27663926717966236
61,0.4671,0.435908806,0.291936828,0.2876896316766777
19,0.4675,0.701341689,0.266455123,0.26536994233396805
37,0.4684,0.534129949,0.278450841,0.27827868690306257
25,0.4685,0.626271377,0.270854188,0.2707702756005465
31,0.4694,0.574311195,0.274802102,0.27492598486841174
36,0.4725,0.506736182,0.278649974,0.27915724950542237
37,0.4726,0.569973818,0.277914167,0.2771425540333826
25,0.4757,0.602924644,0.271575754,0.2719362316363065
25,0.4758,0.573110693,0.272156688,0.2730352869170265
25,0.4771,0.480189038,0.274004302,0.2765031010886265
49,0.4775,0.521574163,0.284851197,0.282349939786104
37,0.4776,0.551401791,0.278460924,0.2780388688648226
37,0.4785,0.473272903,0.280007177,0.2809463446321826
37,0.4801,0.518899237,0.279183769,0.27933953764770264
25,0.4816,0.598361669,0.271884996,0.2723567170783065
25,0.4827,0.598070715,0.271931815,0.2724145579091865
37,0.4831,0.527666448,0.279126362,0.2791462156597826
37,0.4863,0.549193204,0.278829422,0.2784929371794626
49,0.489,0.565932961,0.284422999,0.28121408972354406
31,0.4916,0.633448109,0.274488427,0.2737061913863318
19,0.4922,0.535562646,0.270589369,0.27251623779292805
24,0.4932,0.565965572,0.272461784,0.2736408288395812
37,0.4954,0.499607025,0.280130116,0.2807038586723426
25,0.4975,0.546613133,0.273482155,0.2749385563202265
31,0.4984,0.562396284,0.276118575,0.27660673040033174
37,0.4997,0.514649719,0.279999892,0.2803358319486626
19,0.5002,0.585610664,0.269919983,0.2710214345719681
37,0.5007,0.520052036,0.279932746,0.2801803288684226
25,0.5031,0.671108893,0.27128162,0.2706071440130265
37,0.5035,0.578048542,0.278914784,0.2781707331681026
37,0.5041,0.562077666,0.279246441,0.27878290573482256
25,0.5052,0.591926001,0.272893208,0.27360476680726653
13,0.5061,0.691792838,0.265176947,0.2642132208623189
61,0.5061,0.439002017,0.293337161,0.28924797896875776
37,0.5068,0.592969267,0.278749479,0.2777643151461026
37,0.5072,0.511166074,0.280348145,0.28078527639306256
31,0.5094,0.57547094,0.276277309,0.27659819903201177
61,0.5095,0.552064291,0.291275605,0.28524209026747777
61,0.5105,0.404940195,0.294161332,0.29068735707259774
49,0.5105,0.564470587,0.285256302,0.28218949309682406
60,0.5113,0.510107079,0.291670567,0.28665716325677243
24,0.5137,0.54489405,0.273637274,0.2752934101274212
48,0.5142,0.516937814,0.285830344,0.2838505347827013
36,0.5161,0.549652713,0.279451569,0.27945048648710236
36,0.5162,0.570227724,0.279056986,0.2786992590831824
37,0.5182,0.650732527,0.27805803,0.27613196623890257
37,0.5197,0.513020596,0.280780261,0.2812530533452226
37,0.5203,0.633354763,0.278473086,0.2768601047329826
49,0.5205,0.526326216,0.286369182,0.28401885439994407
48,0.5215,0.455981916,0.287283758,0.28640178635726127
36,0.5223,0.444378859,0.281721782,0.2835819364059824
49,0.5231,0.551979331,0.285969892,0.28318833401714405
31,0.5234,0.607641184,0.276178682,0.27601708767233174
37,0.5246,0.513966238,0.280945416,0.2814283923709826
37,0.5249,0.538403969,0.280483541,0.28054389988866263
49,0.5252,0.550125993,0.286084399,0.2833464155885041
25,0.5255,0.598776461,0.273520647,0.2742234789160665
37,0.5255,0.653984278,0.278268399,0.2763255129421826
24,0.5263,0.599206264,0.273057566,0.2738392276293412
37,0.5263,0.615528747,0.279042842,0.2777718960405026
37,0.5263,0.48174334,0.281632894,0.2826844961855426
37,0.5266,0.574539944,0.279847608,0.27928986588666255
61,0.5271,0.574954695,0.291491423,0.2851560666325978
37,0.5277,0.578795048,0.279806415,0.2791807754677826
37,0.5293,0.535202734,0.280710258,0.2808500772378626
49,0.5304,0.518142672,0.286898284,0.28474376713562405
36,0.5305,0.506081346,0.280834257,0.28166775508334235
49,0.5313,0.501524009,0.287253715,0.28539258744098406
49,0.5334,0.486070042,0.287631527,0.28605008410922406
37,0.537,0.569108207,0.280342156,0.27993516726930256
42,0.5389,0.599680211,0.282244996,0.2803223233846912
48,0.5397,0.561636532,0.285919746,0.2833023828577413
25,0.5402,0.63203135,0.27342723,0.2736325483919865
37,0.541,0.588716021,0.28011232,0.2793866483392226
31,0.5472,0.60643325,0.277093175,0.2770817490088118
48,0.5483,0.508479491,0.28727085,0.28562299140326125
48,0.55,0.444858628,0.288566185,0.2880320284926213
37,0.5507,0.57587618,0.280724078,0.2802739663007426
49,0.5525,0.497257014,0.288130082,0.28645811549738404
49,0.5531,0.53116904,0.287496019,0.28523858790266404
37,0.5539,0.616326742,0.280060778,0.2789258056641026
49,0.5555,0.547304617,0.287273497,0.28474897751522404
37,0.5558,0.523342492,0.281932069,0.2824216403241026
61,0.5565,0.434817272,0.295305228,0.2915622908051578
61,0.5591,0.488702681,0.294359367,0.2896950805866777
38,0.5593,0.580425708,0.281442711,0.2807725694301501
37,0.5612,0.546108079,0.281693517,0.2818171859694626
37,0.5619,0.656314199,0.279586163,0.27780042624306256
37,0.5619,0.49426771,0.282723342,0.2837507733191426
19,0.5623,0.607514715,0.271821042,0.2728793448192481
48,0.5629,0.545009841,0.287110277,0.2849074989512613
25,0.5666,0.663227504,0.273811736,0.2736187936171065
54,0.5671,0.424009668,0.292518345,0.29093173894694485
24,0.569,0.51358334,0.276313956,0.2788138503986212
49,0.5692,0.485248245,0.288987842,0.28761500649506405
49,0.5696,0.617242476,0.286447443,0.28278532633274406
49,0.572,0.479793946,0.289198272,0.28793532435434405
49,0.5732,0.622698089,0.286476613,0.28273932822338405
37,0.5733,0.593157041,0.281235702,0.28060827508482256
37,0.5733,0.517989153,0.282690934,0.2833684399321826
49,0.5739,0.54267211,0.288052105,0.2857078911722641
37,0.574,0.528339717,0.282516759,0.2830183762221026
61,0.5744,0.448726379,0.295706153,0.29181892139611776
37,0.5767,0.551629627,0.282166964,0.2822789197269026
49,0.5781,0.507615098,0.288888054,0.28717523865290406
43,0.5782,0.546634582,0.28522811,0.2842246822199937
27,0.58,0.538405415,0.277699403,0.2795505816074222
37,0.5812,0.624359764,0.280927413,0.2798011840962626
37,0.5814,0.639292396,0.280645809,0.2792614318492226
49,0.5826,0.569782724,0.287852991,0.28508535842618404
49,0.583,0.540674165,0.288431502,0.2861713727126641
37,0.5839,0.644989279,0.280629123,0.2791594173054626
37,0.5875,0.547926873,0.282643016,0.2828778808537826
36,0.5881,0.501445375,0.283080638,0.2843072999384624
60,0.5893,0.464637439,0.295471284,0.2916706684375724
37,0.5907,0.59892066,0.281775602,0.2811425729951426
48,0.5928,0.489819971,0.28929824,0.28821588397766124
61,0.5941,0.461411392,0.296198172,0.29219766671875774
37,0.5948,0.596284674,0.281980144,0.2814151334010626
49,0.5955,0.547318589,0.288770886,0.28646326446338405
49,0.5959,0.488465392,0.289925246,0.28864150185722404
37,0.596,0.528339717,0.283340471,0.2839615162221026
55,0.5965,0.47861016,0.293046787,0.2904082436779636
25,0.5968,0.582017098,0.276514682,0.2778955137254265
60,0.5983,0.438356895,0.296317042,0.29302152001325243
37,0.5984,0.521976494,0.283553521,0.2842980617706626
37,0.5988,0.520960652,0.283588164,0.2843525114889026
49,0.5993,0.567216713,0.288527941,0.28589551135010405
26,0.6,0.502417202,0.278660242,0.28134762913865424
48,0.601,0.491990341,0.289563242,0.28848772199126127
37,0.6023,0.470127118,0.284703334,0.2863691638573826
37,0.6024,0.53525159,0.283446284,0.2839820802455426
53,0.6036,0.48394901,0.292239835,0.2900710894683823
49,0.6036,0.487802705,0.290226375,0.28899593472386403
48,0.606,0.496631312,0.289660601,0.28853165553614124
43,0.6065,0.524957376,0.286707369,0.28623389022431367
49,0.6073,0.484217773,0.290434312,0.28928619242690407
61,0.6096,0.419176714,0.297596168,0.29441300909491774
42,0.6104,0.615674816,0.28461241,0.2828002064890912
43,0.6133,0.546094106,0.286552769,0.2857492654987137
37,0.6135,0.637782332,0.281876915,0.2806930083993026
37,0.614,0.52916837,0.283998375,0.28470274808394264
36,0.6144,0.495025879,0.284189629,0.28567050483158235
49,0.6161,0.437097766,0.291676028,0.2913936950839441
49,0.6163,0.504885671,0.29037116,0.28891309721234404
25,0.6175,0.546337776,0.277980463,0.2800930674292665
54,0.619,0.496185955,0.293064243,0.29050637868830487
49,0.6201,0.4733832,0.291123317,0.29023277394746405
24,0.621,0.554595586,0.277466926,0.2795371207255012
61,0.6214,0.430435566,0.297820008,0.29450545004947776
25,0.6223,0.663391832,0.275894045,0.2760006184929465
37,0.6225,0.656314199,0.281855116,0.2803983482430626
49,0.623,0.47146632,0.291269008,0.29042748478106406
31,0.623,0.656819253,0.278955778,0.27848112097865174
31,0.6231,0.581702414,0.280413766,0.28124369830673174
49,0.6239,0.448153232,0.291754041,0.29132212437242405
60,0.6244,0.49016797,0.296291215,0.29223792433925244
49,0.6246,0.449856361,0.291747278,0.29128959447554403
49,0.625,0.496350284,0.290862143,0.28959948562298404
37,0.625,0.535426308,0.284289079,0.28494452660058256
13,0.6256,0.595890906,0.271507841,0.2728577048053589
49,0.6256,0.524282156,0.290343854,0.2885995492831441
48,0.6258,0.489198962,0.290545831,0.2896533974281412
61,0.6267,0.513085515,0.296418366,0.29169775492219774
49,0.627,0.430946641,0.292203225,0.292086847393944
42,0.6272,0.538256521,0.286740226,0.28636322228149125
19,0.6281,0.720162634,0.272103856,0.27156375923356807
61,0.6288,0.515670458,0.296446949,0.29169286281523776
61,0.629,0.563199493,0.295534287,0.28995617065003776
61,0.6307,0.548681224,0.295879008,0.2905621604877177
43,0.631,0.565043309,0.286848631,0.2858122497645537
37,0.6313,0.566250439,0.283928213,0.28408274551026264
25,0.6314,0.584414923,0.277763736,0.2792907675914265
37,0.6322,0.608952844,0.283135203,0.2825532961986626
37,0.6327,0.594318647,0.283437238,0.2831120989125026
31,0.6331,0.543954496,0.281518971,0.28305850185569176
25,0.6352,0.678358026,0.276087298,0.2760040828492665
25,0.636,0.53297682,0.278931795,0.28137677673358646
36,0.6365,0.484814319,0.285214778,0.2869929003147824
48,0.6368,0.440867139,0.291893379,0.29189971196870124
31,0.6373,0.529857671,0.281949136,0.28375619126969176
49,0.6374,0.522347245,0.290823123,0.28917646521506407
42,0.638,0.508024217,0.287729884,0.28793634848437116
37,0.6388,0.541507626,0.284688039,0.2853128266036226
37,0.6402,0.56022383,0.284378116,0.2846855855927426
61,0.6409,0.47382007,0.297710204,0.29374833606259776
31,0.6425,0.59724464,0.280839237,0.28150466576801175
37,0.6425,0.586142801,0.283962447,0.28383244197762264
25,0.6427,0.579393643,0.278284035,0.2799595799930265
37,0.6429,0.597326844,0.283760903,0.2834389119186626
31,0.6444,0.566278692,0.281509869,0.28272318837857174
61,0.6452,0.583015101,0.295757214,0.28992303552427773
31,0.6455,0.584714221,0.281194147,0.2820933927536918
61,0.646,0.535453525,0.296707947,0.29170379259499774
37,0.6469,0.477758645,0.286225479,0.28800093618594264
49,0.6473,0.554041745,0.290580196,0.2884370561750641
60,0.6473,0.42303056,0.298448388,0.2956849330344524
49,0.6477,0.536500153,0.290934774,0.2890983314333041
49,0.6484,0.496364256,0.291738004,0.29060213057114404
25,0.6488,0.578871802,0.278522531,0.28024024899454647
49,0.6493,0.590025294,0.289958447,0.28720148025578407
25,0.6498,0.550441193,0.279110382,0.2813270909570265
37,0.6511,0.482210346,0.28629655,0.2880175237252226
25,0.6518,0.532389954,0.279534732,0.2820756724531065
31,0.6528,0.617532276,0.280832121,0.28120126477409174
61,0.6529,0.484243447,0.297957708,0.29388002965915777
37,0.6531,0.611599854,0.283866484,0.2833520809914626
37,0.6547,0.605793314,0.284038804,0.2836338891402626
49,0.6549,0.530010028,0.291329999,0.2896453128233041
